timestamp,source_ip,destination_ip,protocol,port,event_type,failed_logins,connections,data_transfer,packet_size,request_frequency,authentication_status,user_account,host,severity_hint,anomaly_hint,scenario_id,bytes,risk_level
2026-09-01 09:27:49,192.168.1.20,192.168.1.30,TCP,443,Login Attempt,0,1,757,734,5,success,alex.chen,auth-01,Low,False,baseline,757,Low
2026-09-01 09:28:21,185.220.101.10,192.168.1.20,TCP,3389,Suspicious Connection,0,9,13058,857,10,not_applicable,system,web-01,High,True,baseline,13058,High
2026-09-01 09:28:43,192.168.1.60,192.168.1.20,TCP,53,Normal Traffic,0,1,1030,481,7,not_applicable,system,web-01,Low,False,baseline,1030,Low
2026-09-01 09:28:51,192.168.1.30,192.168.1.20,UDP,53,Normal Traffic,0,3,3049,962,5,not_applicable,system,web-01,Low,False,baseline,3049,Low
2026-09-01 09:29:19,192.168.1.60,192.168.1.30,TCP,443,Login Attempt,0,1,1444,796,3,success,morgan.lee,auth-01,Low,False,baseline,1444,Low
2026-09-01 09:29:39,192.168.1.60,192.168.1.20,TCP,443,Data Transfer,0,4,4670,1251,5,not_applicable,system,web-01,Low,False,baseline,4670,Low
2026-09-01 09:29:55,192.168.1.20,192.168.1.30,TCP,443,Login Attempt,0,1,751,261,3,success,priya.shah,auth-01,Low,False,baseline,751,Low
2026-09-01 09:30:17,45.142.212.55,192.168.1.20,TCP,3389,Suspicious Connection,0,11,10628,497,10,not_applicable,system,web-01,High,True,baseline,10628,High
2026-09-01 09:31:09,185.220.101.10,192.168.1.20,TCP,3389,Suspicious Connection,0,7,5534,435,13,not_applicable,system,web-01,High,True,baseline,5534,High
2026-09-01 09:31:43,45.142.212.55,192.168.1.50,TCP,445,Malware Activity,0,5,19353,1253,11,not_applicable,system,workstation-07,High,True,baseline,19353,High
2026-09-01 09:31:53,185.220.101.10,192.168.1.20,TCP,3389,Suspicious Connection,0,9,9998,944,10,not_applicable,system,web-01,High,True,baseline,9998,High
2026-09-01 09:32:43,192.168.1.50,192.168.1.30,TCP,443,Login Attempt,0,1,627,786,2,success,priya.shah,auth-01,Low,False,baseline,627,Low
2026-09-01 09:33:09,192.168.1.20,192.168.1.20,TCP,53,Normal Traffic,0,1,826,556,7,not_applicable,system,web-01,Low,False,baseline,826,Low
2026-09-01 09:33:24,192.168.1.20,192.168.1.20,UDP,53,Normal Traffic,0,2,437,466,3,not_applicable,system,web-01,Low,False,baseline,437,Low
2026-09-01 09:33:52,45.142.212.55,192.168.1.20,TCP,3389,Suspicious Connection,0,10,11886,582,13,not_applicable,system,web-01,High,True,baseline,11886,High
2026-09-01 09:34:15,192.168.1.50,192.168.1.20,UDP,80,Normal Traffic,0,3,3511,466,2,not_applicable,system,web-01,Low,False,baseline,3511,Low
2026-09-01 09:34:57,192.168.1.30,192.168.1.20,UDP,80,Normal Traffic,0,1,2625,606,7,not_applicable,system,web-01,Low,False,baseline,2625,Low
2026-09-01 09:35:38,192.168.1.20,192.168.1.20,UDP,53,Normal Traffic,0,1,949,122,7,not_applicable,system,web-01,Low,False,baseline,949,Low
2026-09-01 09:35:50,185.220.101.10,192.168.1.50,TCP,445,Malware Activity,0,8,8688,807,9,not_applicable,system,workstation-07,High,True,baseline,8688,High
2026-09-01 09:36:31,192.168.1.50,192.168.1.30,TCP,443,Login Attempt,0,1,665,253,3,success,alex.chen,auth-01,Low,False,baseline,665,Low
2026-09-01 09:37:06,45.142.212.55,192.168.1.20,TCP,3389,Suspicious Connection,0,5,8648,997,17,not_applicable,system,web-01,High,True,baseline,8648,High
2026-09-01 09:37:43,192.168.1.30,192.168.1.20,UDP,443,Normal Traffic,0,3,4320,420,2,not_applicable,system,web-01,Low,False,baseline,4320,Low
2026-09-01 09:38:02,192.168.1.60,192.168.1.30,TCP,443,Login Attempt,0,1,899,780,4,success,morgan.lee,auth-01,Low,False,baseline,899,Low
2026-09-01 09:38:56,192.168.1.20,192.168.1.20,UDP,443,Normal Traffic,0,1,1796,702,6,not_applicable,system,web-01,Low,False,baseline,1796,Low
2026-09-01 09:39:09,192.168.1.50,192.168.1.20,TCP,80,Normal Traffic,0,2,3287,449,6,not_applicable,system,web-01,Low,False,baseline,3287,Low
2026-09-01 09:39:20,192.168.1.60,192.168.1.20,UDP,80,Normal Traffic,0,2,389,872,2,not_applicable,system,web-01,Low,False,baseline,389,Low
2026-09-01 09:39:58,91.108.4.100,192.168.1.20,TCP,3389,Suspicious Connection,0,7,14601,978,14,not_applicable,system,web-01,High,True,baseline,14601,High
2026-09-01 09:40:11,192.168.1.60,192.168.1.20,UDP,53,Normal Traffic,0,1,3949,258,5,not_applicable,system,web-01,Low,False,baseline,3949,Low
2026-09-01 09:40:51,192.168.1.20,192.168.1.20,UDP,80,Normal Traffic,0,1,4961,391,1,not_applicable,system,web-01,Low,False,baseline,4961,Low
2026-09-01 09:41:42,192.168.1.20,192.168.1.30,TCP,443,Login Attempt,0,1,1492,546,3,success,priya.shah,auth-01,Low,False,baseline,1492,Low
2026-09-01 09:41:55,185.220.101.10,192.168.1.50,TCP,445,Malware Activity,0,9,17131,1075,9,not_applicable,system,workstation-07,High,True,baseline,17131,High
2026-09-01 09:42:32,192.168.1.20,192.168.1.20,UDP,53,Normal Traffic,0,2,3094,245,3,not_applicable,system,web-01,Low,False,baseline,3094,Low
2026-09-01 09:42:56,91.108.4.100,192.168.1.50,TCP,445,Malware Activity,0,5,8399,736,13,not_applicable,system,workstation-07,High,True,baseline,8399,High
2026-09-01 09:43:11,91.108.4.100,192.168.1.20,TCP,3389,Suspicious Connection,0,10,8297,833,19,not_applicable,system,web-01,High,True,baseline,8297,High
2026-09-01 09:43:27,192.168.1.50,192.168.1.30,TCP,443,Login Attempt,0,1,835,650,4,success,priya.shah,auth-01,Low,False,baseline,835,Low
2026-09-01 09:44:09,192.168.1.60,192.168.1.30,TCP,443,Login Attempt,0,1,694,655,4,success,morgan.lee,auth-01,Low,False,baseline,694,Low
2026-09-01 09:44:24,45.142.212.55,192.168.1.50,TCP,445,Malware Activity,0,9,8274,724,15,not_applicable,system,workstation-07,High,True,baseline,8274,High
2026-09-01 09:44:48,192.168.1.50,192.168.1.20,TCP,443,Normal Traffic,0,1,3929,1078,5,not_applicable,system,web-01,Low,False,baseline,3929,Low
2026-09-01 09:45:14,192.168.1.20,192.168.1.20,TCP,443,Data Transfer,0,2,3493,951,9,not_applicable,system,web-01,Low,False,baseline,3493,Low
2026-09-01 09:45:34,192.168.1.20,192.168.1.20,TCP,443,Data Transfer,0,1,11199,1301,9,not_applicable,system,web-01,Low,False,baseline,11199,Low
2026-09-01 09:46:24,192.168.1.20,192.168.1.20,TCP,80,Normal Traffic,0,3,3747,808,7,not_applicable,system,web-01,Low,False,baseline,3747,Low
2026-09-01 09:47:02,192.168.1.30,192.168.1.20,UDP,53,Normal Traffic,0,3,3368,904,4,not_applicable,system,web-01,Low,False,baseline,3368,Low
2026-09-01 09:47:46,192.168.1.60,192.168.1.30,TCP,443,Login Attempt,0,1,888,262,4,success,morgan.lee,auth-01,Low,False,baseline,888,Low
2026-09-01 09:48:26,91.108.4.100,192.168.1.50,TCP,445,Malware Activity,0,7,10196,702,10,not_applicable,system,workstation-07,High,True,baseline,10196,High
2026-09-01 09:48:54,192.168.1.50,192.168.1.30,TCP,443,Login Attempt,0,1,425,326,5,success,morgan.lee,auth-01,Low,False,baseline,425,Low
2026-09-01 09:49:19,91.108.4.100,192.168.1.20,TCP,3389,Suspicious Connection,0,11,13173,676,19,not_applicable,system,web-01,High,True,baseline,13173,High
2026-09-01 09:49:41,192.168.1.30,192.168.1.20,TCP,443,Data Transfer,0,3,7809,969,5,not_applicable,system,web-01,Low,False,baseline,7809,Low
2026-09-01 09:49:49,192.168.1.50,192.168.1.20,TCP,443,Data Transfer,0,4,7042,1027,2,not_applicable,system,web-01,Low,False,baseline,7042,Low
2026-09-01 09:50:06,192.168.1.30,192.168.1.20,TCP,80,Normal Traffic,0,3,916,465,2,not_applicable,system,web-01,Low,False,baseline,916,Low
2026-09-01 09:50:28,192.168.1.50,192.168.1.20,TCP,53,Normal Traffic,0,3,3718,367,2,not_applicable,system,web-01,Low,False,baseline,3718,Low
2026-09-01 09:50:40,45.142.212.55,192.168.1.20,TCP,3389,Suspicious Connection,0,11,9469,594,17,not_applicable,system,web-01,High,True,baseline,9469,High
2026-09-01 09:50:57,192.168.1.60,192.168.1.20,TCP,80,Normal Traffic,0,1,2501,600,2,not_applicable,system,web-01,Low,False,baseline,2501,Low
2026-09-01 09:51:11,192.168.1.20,192.168.1.20,TCP,53,Normal Traffic,0,3,1450,817,5,not_applicable,system,web-01,Low,False,baseline,1450,Low
2026-09-01 09:51:42,192.168.1.60,192.168.1.20,TCP,53,Normal Traffic,0,1,1685,443,6,not_applicable,system,web-01,Low,False,baseline,1685,Low
2026-09-01 09:52:04,91.108.4.100,192.168.1.20,TCP,3389,Suspicious Connection,0,5,17799,829,24,not_applicable,system,web-01,High,True,baseline,17799,High
2026-09-01 09:52:28,192.168.1.60,192.168.1.20,TCP,443,Data Transfer,0,1,6101,796,9,not_applicable,system,web-01,Low,False,baseline,6101,Low
2026-09-01 09:52:50,192.168.1.20,192.168.1.30,TCP,443,Login Attempt,0,1,867,258,5,success,morgan.lee,auth-01,Low,False,baseline,867,Low
2026-09-01 09:53:32,192.168.1.50,192.168.1.20,UDP,80,Normal Traffic,0,1,684,378,4,not_applicable,system,web-01,Low,False,baseline,684,Low
2026-09-01 09:53:47,45.142.212.55,192.168.1.20,TCP,3389,Suspicious Connection,0,9,11812,914,21,not_applicable,system,web-01,High,True,baseline,11812,High
2026-09-01 09:54:08,192.168.1.60,192.168.1.20,UDP,80,Normal Traffic,0,1,3872,133,6,not_applicable,system,web-01,Low,False,baseline,3872,Low
2026-09-01 09:54:18,192.168.1.20,192.168.1.20,TCP,443,Data Transfer,0,4,6084,784,3,not_applicable,system,web-01,Low,False,baseline,6084,Low
2026-09-01 09:55:08,192.168.1.50,192.168.1.20,TCP,53,Normal Traffic,0,1,4278,779,2,not_applicable,system,web-01,Low,False,baseline,4278,Low
2026-09-01 09:55:46,192.168.1.30,192.168.1.20,TCP,53,Normal Traffic,0,1,4431,881,1,not_applicable,system,web-01,Low,False,baseline,4431,Low
2026-09-01 09:56:34,91.108.4.100,192.168.1.50,TCP,445,Malware Activity,0,6,19767,1071,15,not_applicable,system,workstation-07,High,True,baseline,19767,High
2026-09-01 09:56:53,192.168.1.30,192.168.1.20,TCP,53,Normal Traffic,0,1,4718,181,7,not_applicable,system,web-01,Low,False,baseline,4718,Low
2026-09-01 09:57:01,192.168.1.60,192.168.1.20,UDP,53,Normal Traffic,0,2,2422,682,3,not_applicable,system,web-01,Low,False,baseline,2422,Low
2026-09-01 09:57:34,192.168.1.60,192.168.1.30,TCP,443,Login Attempt,0,1,797,279,2,success,alex.chen,auth-01,Low,False,baseline,797,Low
2026-09-01 09:57:50,192.168.1.60,192.168.1.20,TCP,443,Normal Traffic,0,3,989,279,3,not_applicable,system,web-01,Low,False,baseline,989,Low
2026-09-01 09:58:24,192.168.1.60,192.168.1.20,TCP,53,Normal Traffic,0,3,441,518,1,not_applicable,system,web-01,Low,False,baseline,441,Low
2026-09-01 09:58:39,192.168.1.60,192.168.1.20,TCP,443,Normal Traffic,0,2,637,611,7,not_applicable,system,web-01,Low,False,baseline,637,Low
2026-09-01 09:59:05,192.168.1.50,192.168.1.30,TCP,443,Login Attempt,0,1,1126,312,5,success,morgan.lee,auth-01,Low,False,baseline,1126,Low
2026-09-01 09:59:19,91.108.4.100,192.168.1.20,TCP,3389,Suspicious Connection,0,7,11093,987,12,not_applicable,system,web-01,High,True,baseline,11093,High
2026-09-01 10:00:05,192.168.1.60,192.168.1.20,TCP,443,Data Transfer,0,2,7591,735,9,not_applicable,system,web-01,Low,False,baseline,7591,Low
2026-09-01 10:00:29,45.142.212.55,192.168.1.20,TCP,3389,Suspicious Connection,0,9,5703,925,19,not_applicable,system,web-01,High,True,baseline,5703,High
2026-09-01 10:01:14,192.168.1.60,192.168.1.20,TCP,443,Normal Traffic,0,2,2358,415,5,not_applicable,system,web-01,Low,False,baseline,2358,Low
2026-09-01 10:01:57,192.168.1.20,192.168.1.30,TCP,443,Login Attempt,0,1,1492,368,2,success,morgan.lee,auth-01,Low,False,baseline,1492,Low
2026-09-01 10:02:07,192.168.1.30,192.168.1.30,TCP,443,Login Attempt,0,1,1277,277,3,success,alex.chen,auth-01,Low,False,baseline,1277,Low
2026-09-01 10:02:52,192.168.1.50,192.168.1.30,TCP,443,Login Attempt,0,1,832,291,5,success,priya.shah,auth-01,Low,False,baseline,832,Low
2026-09-01 10:03:15,91.108.4.100,192.168.1.20,TCP,3389,Suspicious Connection,0,8,8937,861,19,not_applicable,system,web-01,High,True,baseline,8937,High
2026-09-01 10:03:51,192.168.1.20,192.168.1.30,TCP,443,Login Attempt,0,1,1075,770,3,success,priya.shah,auth-01,Low,False,baseline,1075,Low
2026-09-01 10:04:25,192.168.1.20,192.168.1.20,UDP,443,Normal Traffic,0,3,3043,144,7,not_applicable,system,web-01,Low,False,baseline,3043,Low
2026-09-01 10:04:54,91.108.4.100,192.168.1.50,TCP,445,Malware Activity,0,8,14110,1394,12,not_applicable,system,workstation-07,High,True,baseline,14110,High
2026-09-01 10:05:26,192.168.1.60,192.168.1.20,TCP,443,Data Transfer,0,1,5024,952,9,not_applicable,system,web-01,Low,False,baseline,5024,Low
2026-09-01 10:06:07,91.108.4.100,192.168.1.20,TCP,3389,Suspicious Connection,0,7,10240,1026,18,not_applicable,system,web-01,High,True,baseline,10240,High
2026-09-01 10:06:22,192.168.1.50,192.168.1.20,TCP,443,Data Transfer,0,3,9251,1334,4,not_applicable,system,web-01,Low,False,baseline,9251,Low
2026-09-01 10:06:49,192.168.1.20,192.168.1.20,TCP,443,Data Transfer,0,2,5423,1187,5,not_applicable,system,web-01,Low,False,baseline,5423,Low
2026-09-01 10:07:18,192.168.1.30,192.168.1.20,TCP,443,Normal Traffic,0,1,1826,834,1,not_applicable,system,web-01,Low,False,baseline,1826,Low
2026-09-01 10:07:56,192.168.1.50,192.168.1.20,TCP,443,Data Transfer,0,2,2197,1321,4,not_applicable,system,web-01,Low,False,baseline,2197,Low
2026-09-01 10:08:41,192.168.1.20,192.168.1.20,UDP,443,Normal Traffic,0,3,3830,371,7,not_applicable,system,web-01,Low,False,baseline,3830,Low
2026-09-01 10:09:20,192.168.1.20,192.168.1.20,UDP,53,Normal Traffic,0,3,951,408,2,not_applicable,system,web-01,Low,False,baseline,951,Low
2026-09-01 10:09:41,91.108.4.100,192.168.1.50,TCP,445,Malware Activity,0,8,12455,1372,13,not_applicable,system,workstation-07,High,True,baseline,12455,High
2026-09-01 10:10:14,91.108.4.100,192.168.1.20,TCP,3389,Suspicious Connection,0,9,12930,921,13,not_applicable,system,web-01,High,True,baseline,12930,High
2026-09-01 10:10:36,192.168.1.50,192.168.1.20,TCP,443,Normal Traffic,0,3,2741,539,4,not_applicable,system,web-01,Low,False,baseline,2741,Low
2026-09-01 10:11:16,192.168.1.50,192.168.1.20,UDP,80,Normal Traffic,0,3,4413,1158,5,not_applicable,system,web-01,Low,False,baseline,4413,Low
2026-09-01 10:11:41,192.168.1.30,192.168.1.20,UDP,443,Normal Traffic,0,3,1842,454,6,not_applicable,system,web-01,Low,False,baseline,1842,Low
2026-09-01 10:12:14,192.168.1.50,192.168.1.30,TCP,443,Login Attempt,0,1,887,579,5,success,priya.shah,auth-01,Low,False,baseline,887,Low
2026-09-01 10:13:00,192.168.1.20,192.168.1.20,UDP,443,Normal Traffic,0,3,1785,1027,7,not_applicable,system,web-01,Low,False,baseline,1785,Low
2026-09-01 10:13:53,91.108.4.100,192.168.1.20,TCP,3389,Suspicious Connection,0,10,8031,933,11,not_applicable,system,web-01,High,True,baseline,8031,High
2026-09-01 10:14:23,192.168.1.50,192.168.1.30,TCP,443,Login Attempt,0,1,1169,344,4,success,priya.shah,auth-01,Low,False,baseline,1169,Low
2026-09-01 10:15:00,192.168.1.30,192.168.1.20,TCP,80,Normal Traffic,0,2,2003,550,3,not_applicable,system,web-01,Low,False,baseline,2003,Low
2026-09-01 10:15:18,185.220.101.10,192.168.1.20,TCP,3389,Suspicious Connection,0,11,12422,517,15,not_applicable,system,web-01,High,True,baseline,12422,High
2026-09-01 10:15:26,192.168.1.20,192.168.1.20,TCP,443,Normal Traffic,0,1,4244,357,1,not_applicable,system,web-01,Low,False,baseline,4244,Low
2026-09-01 10:16:06,192.168.1.60,192.168.1.20,TCP,443,Data Transfer,0,1,3153,973,5,not_applicable,system,web-01,Low,False,baseline,3153,Low
2026-09-01 10:17:00,192.168.1.30,192.168.1.20,UDP,53,Normal Traffic,0,1,2287,541,5,not_applicable,system,web-01,Low,False,baseline,2287,Low
2026-09-01 10:17:49,192.168.1.60,192.168.1.20,UDP,80,Normal Traffic,0,1,4710,251,5,not_applicable,system,web-01,Low,False,baseline,4710,Low
2026-09-01 10:18:34,192.168.1.20,192.168.1.20,TCP,443,Normal Traffic,0,1,3418,597,1,not_applicable,system,web-01,Low,False,baseline,3418,Low
2026-09-01 10:19:15,192.168.1.60,192.168.1.20,TCP,443,Data Transfer,0,1,3557,996,6,not_applicable,system,web-01,Low,False,baseline,3557,Low
2026-09-01 10:19:48,192.168.1.20,192.168.1.30,TCP,443,Login Attempt,0,1,724,611,4,success,priya.shah,auth-01,Low,False,baseline,724,Low
2026-09-01 10:19:56,192.168.1.60,192.168.1.20,UDP,53,Normal Traffic,0,2,798,204,5,not_applicable,system,web-01,Low,False,baseline,798,Low
2026-09-01 10:20:38,185.220.101.10,192.168.1.50,TCP,445,Malware Activity,0,5,14533,1022,9,not_applicable,system,workstation-07,High,True,baseline,14533,High
2026-09-01 10:21:05,192.168.1.20,192.168.1.20,TCP,443,Normal Traffic,0,3,1960,456,6,not_applicable,system,web-01,Low,False,baseline,1960,Low
2026-09-01 10:21:45,91.108.4.100,192.168.1.50,TCP,445,Malware Activity,0,9,17166,976,11,not_applicable,system,workstation-07,High,True,baseline,17166,High
2026-09-01 10:22:04,91.108.4.100,192.168.1.20,TCP,3389,Suspicious Connection,0,6,11386,555,23,not_applicable,system,web-01,High,True,baseline,11386,High
2026-09-01 10:22:24,192.168.1.20,192.168.1.30,TCP,443,Login Attempt,0,1,1366,749,1,success,alex.chen,auth-01,Low,False,baseline,1366,Low
2026-09-01 10:22:39,192.168.1.30,192.168.1.30,TCP,443,Login Attempt,0,1,708,240,3,success,alex.chen,auth-01,Low,False,baseline,708,Low
2026-09-01 10:22:57,192.168.1.20,192.168.1.20,TCP,443,Normal Traffic,0,3,764,138,3,not_applicable,system,web-01,Low,False,baseline,764,Low
2026-09-01 10:23:35,45.142.212.55,192.168.1.20,TCP,3389,Suspicious Connection,0,6,5342,502,10,not_applicable,system,web-01,High,True,baseline,5342,High
2026-09-01 10:24:23,45.142.212.55,192.168.1.20,TCP,3389,Suspicious Connection,0,8,10912,973,10,not_applicable,system,web-01,High,True,baseline,10912,High
2026-09-01 10:24:35,192.168.1.30,192.168.1.20,UDP,443,Normal Traffic,0,2,1510,460,6,not_applicable,system,web-01,Low,False,baseline,1510,Low
2026-09-01 10:24:52,192.168.1.50,192.168.1.30,TCP,443,Login Attempt,0,1,1225,628,3,success,alex.chen,auth-01,Low,False,baseline,1225,Low
2026-09-01 10:25:17,192.168.1.30,192.168.1.20,UDP,53,Normal Traffic,0,2,3832,1158,1,not_applicable,system,web-01,Low,False,baseline,3832,Low
2026-09-01 10:26:00,192.168.1.20,192.168.1.20,TCP,53,Normal Traffic,0,1,506,1005,1,not_applicable,system,web-01,Low,False,baseline,506,Low
2026-09-01 10:26:26,91.108.4.100,192.168.1.50,TCP,445,Malware Activity,0,4,29730,1157,9,not_applicable,system,workstation-07,High,True,baseline,29730,High
2026-09-01 10:26:55,192.168.1.60,192.168.1.20,TCP,443,Normal Traffic,0,3,4885,1151,7,not_applicable,system,web-01,Low,False,baseline,4885,Low
2026-09-01 10:27:24,192.168.1.20,192.168.1.20,TCP,443,Data Transfer,0,1,6731,1159,9,not_applicable,system,web-01,Low,False,baseline,6731,Low
2026-09-01 10:27:45,185.220.101.10,192.168.1.20,TCP,3389,Suspicious Connection,0,8,14696,785,15,not_applicable,system,web-01,High,True,baseline,14696,High
2026-09-01 10:28:31,192.168.1.30,192.168.1.20,TCP,443,Data Transfer,0,2,2265,1071,2,not_applicable,system,web-01,Low,False,baseline,2265,Low
2026-09-01 10:29:22,192.168.1.50,192.168.1.20,TCP,80,Normal Traffic,0,1,1655,560,2,not_applicable,system,web-01,Low,False,baseline,1655,Low
2026-09-01 10:30:05,45.142.212.55,192.168.1.20,TCP,3389,Suspicious Connection,0,8,7050,669,21,not_applicable,system,web-01,High,True,baseline,7050,High
2026-09-01 10:30:25,192.168.1.20,192.168.1.30,TCP,443,Login Attempt,0,1,578,388,3,success,priya.shah,auth-01,Low,False,baseline,578,Low
2026-09-01 10:31:03,185.220.101.10,192.168.1.20,TCP,3389,Suspicious Connection,0,7,5013,406,13,not_applicable,system,web-01,High,True,baseline,5013,High
2026-09-01 10:31:39,45.142.212.55,192.168.1.20,TCP,3389,Suspicious Connection,0,10,7235,987,23,not_applicable,system,web-01,High,True,baseline,7235,High
2026-09-01 10:31:51,45.142.212.55,192.168.1.20,TCP,3389,Suspicious Connection,0,10,17162,732,10,not_applicable,system,web-01,High,True,baseline,17162,High
2026-09-01 10:32:14,192.168.1.20,192.168.1.30,TCP,443,Login Attempt,0,1,1044,478,1,success,alex.chen,auth-01,Low,False,baseline,1044,Low
2026-09-01 10:32:53,192.168.1.20,192.168.1.20,UDP,53,Normal Traffic,0,2,1272,215,3,not_applicable,system,web-01,Low,False,baseline,1272,Low
2026-09-01 10:33:25,192.168.1.20,192.168.1.20,TCP,80,Normal Traffic,0,3,1147,452,3,not_applicable,system,web-01,Low,False,baseline,1147,Low
2026-09-01 10:33:49,192.168.1.20,192.168.1.20,UDP,80,Normal Traffic,0,2,1544,1122,5,not_applicable,system,web-01,Low,False,baseline,1544,Low
2026-09-01 10:34:16,91.108.4.100,192.168.1.20,TCP,3389,Suspicious Connection,0,5,17085,889,11,not_applicable,system,web-01,High,True,baseline,17085,High
2026-09-01 10:34:59,192.168.1.20,192.168.1.20,TCP,80,Normal Traffic,0,2,2214,234,2,not_applicable,system,web-01,Low,False,baseline,2214,Low
2026-09-01 10:35:47,185.220.101.10,192.168.1.20,TCP,3389,Suspicious Connection,0,10,13995,768,12,not_applicable,system,web-01,High,True,baseline,13995,High
2026-09-01 10:36:41,192.168.1.30,192.168.1.20,TCP,80,Normal Traffic,0,1,1822,615,7,not_applicable,system,web-01,Low,False,baseline,1822,Low
2026-09-01 10:36:53,91.108.4.100,192.168.1.50,TCP,445,Malware Activity,0,9,11747,1260,17,not_applicable,system,workstation-07,High,True,baseline,11747,High
2026-09-01 10:37:16,192.168.1.30,192.168.1.30,TCP,443,Login Attempt,0,1,943,373,5,success,morgan.lee,auth-01,Low,False,baseline,943,Low
2026-09-01 10:37:41,192.168.1.60,192.168.1.20,UDP,80,Normal Traffic,0,2,901,820,3,not_applicable,system,web-01,Low,False,baseline,901,Low
2026-09-01 10:37:59,185.220.101.10,192.168.1.50,TCP,445,Malware Activity,0,8,27055,721,13,not_applicable,system,workstation-07,High,True,baseline,27055,High
2026-09-01 10:38:34,192.168.1.30,192.168.1.20,TCP,443,Data Transfer,0,2,6396,1002,8,not_applicable,system,web-01,Low,False,baseline,6396,Low
2026-09-01 10:39:11,91.108.4.100,192.168.1.50,TCP,445,Malware Activity,0,9,24071,974,15,not_applicable,system,workstation-07,High,True,baseline,24071,High
2026-09-01 10:39:34,192.168.1.30,192.168.1.30,TCP,443,Login Attempt,0,1,1466,540,2,success,priya.shah,auth-01,Low,False,baseline,1466,Low
2026-09-01 10:39:55,192.168.1.50,192.168.1.20,UDP,80,Normal Traffic,0,1,4860,480,1,not_applicable,system,web-01,Low,False,baseline,4860,Low
2026-09-01 10:40:20,192.168.1.50,192.168.1.20,TCP,53,Normal Traffic,0,2,3698,1165,3,not_applicable,system,web-01,Low,False,baseline,3698,Low
2026-09-01 10:41:08,45.142.212.55,192.168.1.20,TCP,3389,Suspicious Connection,0,10,14822,772,13,not_applicable,system,web-01,High,True,baseline,14822,High
2026-09-01 10:41:40,91.108.4.100,192.168.1.50,TCP,445,Malware Activity,0,5,21142,773,14,not_applicable,system,workstation-07,High,True,baseline,21142,High
2026-09-01 10:42:34,192.168.1.20,192.168.1.20,TCP,443,Data Transfer,0,4,10471,974,2,not_applicable,system,web-01,Low,False,baseline,10471,Low
2026-09-01 10:43:25,192.168.1.60,192.168.1.20,TCP,443,Data Transfer,0,4,2046,1131,2,not_applicable,system,web-01,Low,False,baseline,2046,Low
2026-09-01 10:44:16,45.142.212.55,192.168.1.50,TCP,445,Malware Activity,0,4,8583,934,15,not_applicable,system,workstation-07,High,True,baseline,8583,High
2026-09-01 10:44:31,192.168.1.60,192.168.1.20,TCP,53,Normal Traffic,0,2,2425,106,4,not_applicable,system,web-01,Low,False,baseline,2425,Low
2026-09-01 10:45:15,192.168.1.60,192.168.1.20,UDP,443,Normal Traffic,0,3,2053,1035,4,not_applicable,system,web-01,Low,False,baseline,2053,Low
2026-09-01 10:45:25,192.168.1.30,192.168.1.20,TCP,443,Data Transfer,0,1,6347,1242,3,not_applicable,system,web-01,Low,False,baseline,6347,Low
2026-09-01 10:45:56,192.168.1.20,192.168.1.30,TCP,443,Login Attempt,0,1,664,779,1,success,morgan.lee,auth-01,Low,False,baseline,664,Low
2026-09-01 10:46:41,185.220.101.10,192.168.1.20,TCP,3389,Suspicious Connection,0,11,12725,1073,23,not_applicable,system,web-01,High,True,baseline,12725,High
2026-09-01 10:47:16,192.168.1.30,192.168.1.20,TCP,80,Normal Traffic,0,3,2675,629,2,not_applicable,system,web-01,Low,False,baseline,2675,Low
2026-09-01 10:47:50,91.108.4.100,192.168.1.50,TCP,445,Malware Activity,0,7,28021,997,17,not_applicable,system,workstation-07,High,True,baseline,28021,High
2026-09-01 10:48:15,192.168.1.20,192.168.1.20,TCP,53,Normal Traffic,0,3,4035,343,6,not_applicable,system,web-01,Low,False,baseline,4035,Low
2026-09-01 10:48:26,192.168.1.30,192.168.1.20,TCP,443,Data Transfer,0,2,9305,1312,2,not_applicable,system,web-01,Low,False,baseline,9305,Low
2026-09-01 10:48:35,192.168.1.60,192.168.1.30,TCP,443,Login Attempt,0,1,957,478,3,success,morgan.lee,auth-01,Low,False,baseline,957,Low
2026-09-01 10:49:10,192.168.1.20,192.168.1.20,TCP,443,Data Transfer,0,3,3136,963,8,not_applicable,system,web-01,Low,False,baseline,3136,Low
2026-09-01 10:49:47,192.168.1.20,192.168.1.20,UDP,80,Normal Traffic,0,3,2754,1124,2,not_applicable,system,web-01,Low,False,baseline,2754,Low
2026-09-01 10:50:16,192.168.1.20,192.168.1.20,TCP,443,Data Transfer,0,1,6922,940,3,not_applicable,system,web-01,Low,False,baseline,6922,Low
2026-09-01 10:50:28,185.220.101.10,192.168.1.50,TCP,445,Malware Activity,0,6,12941,1266,12,not_applicable,system,workstation-07,High,True,baseline,12941,High
2026-09-01 10:51:21,192.168.1.20,192.168.1.20,UDP,80,Normal Traffic,0,3,4395,1072,5,not_applicable,system,web-01,Low,False,baseline,4395,Low
2026-09-01 10:51:45,192.168.1.30,192.168.1.20,TCP,80,Normal Traffic,0,1,1260,688,3,not_applicable,system,web-01,Low,False,baseline,1260,Low
2026-09-01 10:52:39,45.142.212.55,192.168.1.50,TCP,445,Malware Activity,0,4,12475,1194,13,not_applicable,system,workstation-07,High,True,baseline,12475,High
